Created Date,Closed Date,Borough,Descriptor,Complaint Type,Agency,Longitude,Latitude,Status,processing_time,start_time_window
01/01/2016 03:26:15 AM,01/01/2016 03:33:25 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.9528601642549,40.80696594301987,Closed,0 days 00:07:10.000000000,3
01/01/2016 03:26:20 AM,01/01/2016 07:35:12 AM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.93773489042655,40.711274230477684,Closed,0 days 04:08:52.000000000,3
01/01/2016 03:26:24 AM,01/01/2016 05:47:52 AM,STATEN ISLAND,Loud Music/Party,Noise - Street/Sidewalk,NYPD,-74.1666171760961,40.62455889741428,Closed,0 days 02:21:28.000000000,3
01/01/2016 03:26:40 AM,01/01/2016 07:34:47 AM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.93948983824143,40.70916444331781,Closed,0 days 04:08:07.000000000,3
01/01/2016 03:26:45 AM,01/01/2016 04:39:44 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.81394365134966,40.70105917223026,Closed,0 days 01:12:59.000000000,3
01/01/2016 03:26:55 AM,01/01/2016 08:23:12 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.83506412034757,40.70077298203934,Closed,0 days 04:56:17.000000000,3
01/01/2016 03:27:05 AM,01/01/2016 03:34:31 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.95258472622172,40.808239382005574,Closed,0 days 00:07:26.000000000,3
01/01/2016 03:27:09 AM,01/01/2016 04:11:46 PM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.95697773433442,40.62873936341072,Closed,0 days 12:44:37.000000000,3
01/01/2016 03:27:29 AM,01/06/2016 01:10:04 AM,BROOKLYN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.92542492810617,40.7039823087328,Closed,4 days 21:42:35.000000000,3
01/01/2016 03:27:34 AM,01/01/2016 10:44:35 AM,BROOKLYN,No Access,Blocked Driveway,NYPD,-73.90763638483631,40.68868927936892,Closed,0 days 07:17:01.000000000,3
01/01/2016 03:27:39 AM,01/01/2016 05:32:35 AM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.88744588336752,40.67242223318844,Closed,0 days 02:04:56.000000000,3
01/01/2016 03:27:40 AM,01/01/2016 02:04:20 PM,BRONX,No Access,Blocked Driveway,NYPD,-73.92003236193024,40.84879652393714,Closed,0 days 10:36:40.000000000,3
01/01/2016 03:28:25 AM,01/01/2016 08:45:20 AM,QUEENS,Posted Parking Sign Violation,Illegal Parking,NYPD,-73.89346722594166,40.7101301456111,Closed,0 days 05:16:55.000000000,3
01/01/2016 03:28:31 AM,01/01/2016 06:31:50 AM,BROOKLYN,Loud Music/Party,Noise - Commercial,NYPD,-73.9057391758118,40.69161915678669,Closed,0 days 03:03:19.000000000,3
01/01/2016 03:28:43 AM,01/01/2016 04:43:07 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.90328819744866,40.872341467415545,Closed,0 days 01:14:24.000000000,3
01/01/2016 03:29:15 AM,01/01/2016 07:44:17 AM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-74.03189722618693,40.6358465005666,Closed,0 days 04:15:02.000000000,3
01/01/2016 03:29:52 AM,01/01/2016 07:53:53 AM,STATEN ISLAND,Neglected,Animal Abuse,NYPD,-74.06557749241097,40.60606495250353,Closed,0 days 04:24:01.000000000,3
01/01/2016 03:29:59 AM,01/04/2016 01:27:31 PM,QUEENS,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.89767110772341,40.739552288061965,Closed,3 days 09:57:32.000000000,3
01/01/2016 03:30:15 AM,01/01/2016 06:32:00 AM,BROOKLYN,Loud Music/Party,Noise - Street/Sidewalk,NYPD,-73.92118327016415,40.70111394617609,Closed,0 days 03:01:45.000000000,3
01/01/2016 03:30:19 AM,01/01/2016 04:22:31 AM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.97394445818642,40.67879555558234,Closed,0 days 00:52:12.000000000,3
01/01/2016 03:30:19 AM,01/01/2016 05:17:13 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.90675133823227,40.715628454660546,Closed,0 days 01:46:54.000000000,3
01/01/2016 03:31:19 AM,04/04/2016 11:53:46 AM,MANHATTAN,Driver Complaint,Taxi Complaint,TLC,-73.99694838908702,40.71207054163746,Closed,94 days 08:22:27.000000000,3
01/01/2016 03:31:57 AM,01/01/2016 04:01:45 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.95523555304263,40.81989452751751,Closed,0 days 00:29:48.000000000,3
01/01/2016 03:32:11 AM,01/01/2016 07:44:31 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.86613572358397,40.84186009491122,Closed,0 days 04:12:20.000000000,3
01/01/2016 03:32:33 AM,01/01/2016 08:19:53 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.93085488015082,40.84817772571852,Closed,0 days 04:47:20.000000000,3
01/01/2016 03:32:41 AM,01/01/2016 10:47:39 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.91664168147256,40.83746671114419,Closed,0 days 07:14:58.000000000,3
01/01/2016 03:33:15 AM,01/01/2016 08:19:54 AM,MANHATTAN,Banging/Pounding,Noise - Residential,NYPD,-73.92927888866892,40.85844745053305,Closed,0 days 04:46:39.000000000,3
01/01/2016 03:33:32 AM,01/01/2016 04:23:49 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.93543173800717,40.832337915244224,Closed,0 days 00:50:17.000000000,3
01/01/2016 03:33:42 AM,01/01/2016 01:57:02 PM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.90732221142008,40.847274679503094,Closed,0 days 10:23:20.000000000,3
01/01/2016 03:34:28 AM,01/01/2016 05:45:40 AM,QUEENS,Loud Music/Party,Noise - Commercial,NYPD,-73.88445695649304,40.73924884481853,Closed,0 days 02:11:12.000000000,3
01/01/2016 03:34:35 AM,01/01/2016 07:42:50 AM,QUEENS,Partial Access,Blocked Driveway,NYPD,-73.82117673769,40.77828889180732,Closed,0 days 04:08:15.000000000,3
01/01/2016 03:34:53 AM,01/01/2016 03:52:04 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.8972056446412,40.9102650190026,Closed,0 days 00:17:11.000000000,3
01/01/2016 03:34:54 AM,01/01/2016 05:40:52 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.94612318158029,40.83837628139433,Closed,0 days 02:05:58.000000000,3
01/01/2016 03:35:06 AM,01/01/2016 05:36:09 AM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.89038538506983,40.66934268527041,Closed,0 days 02:01:03.000000000,3
01/01/2016 03:35:14 AM,01/01/2016 09:41:48 AM,BRONX,Banging/Pounding,Noise - Residential,NYPD,-73.9027183194939,40.81699943610555,Closed,0 days 06:06:34.000000000,3
01/01/2016 03:35:23 AM,01/01/2016 11:36:34 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.84423383764309,40.83883811526525,Closed,0 days 08:01:11.000000000,3
01/01/2016 03:35:35 AM,01/01/2016 04:39:45 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.7984976173828,40.70560595829494,Closed,0 days 01:04:10.000000000,3
01/01/2016 03:35:36 AM,02/25/2016 11:19:11 AM,MANHATTAN,Driver Complaint,Taxi Complaint,TLC,-73.94002101776616,40.8203404957306,Closed,55 days 07:43:35.000000000,3
01/01/2016 03:35:53 AM,01/01/2016 05:23:44 AM,MANHATTAN,Loud Talking,Noise - Residential,NYPD,-73.93953400765469,40.84338210936775,Closed,0 days 01:47:51.000000000,3
01/01/2016 03:36:02 AM,01/01/2016 06:50:43 AM,BROOKLYN,Overnight Commercial Storage,Illegal Parking,NYPD,-73.94906460535533,40.60751613680933,Closed,0 days 03:14:41.000000000,3
01/01/2016 03:36:24 AM,01/01/2016 08:18:43 AM,BROOKLYN,No Access,Blocked Driveway,NYPD,-73.87480572385749,40.673037727050364,Closed,0 days 04:42:19.000000000,3
01/01/2016 03:36:44 AM,01/01/2016 04:08:21 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.90195294442927,40.8730347484436,Closed,0 days 00:31:37.000000000,3
01/01/2016 03:37:35 AM,01/01/2016 03:56:12 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.8972056446412,40.9102650190026,Closed,0 days 00:18:37.000000000,3
01/01/2016 03:37:49 AM,01/01/2016 03:57:42 AM,BROOKLYN,Loud Music/Party,Noise - Commercial,NYPD,-73.92739219845143,40.69254611875781,Closed,0 days 00:19:53.000000000,3
01/01/2016 03:37:58 AM,01/02/2016 10:15:00 PM,QUEENS,Pothole,Street Condition,DOT,-73.83195726744324,40.76295376154211,Closed,1 days 18:37:02.000000000,3
01/01/2016 03:38:09 AM,01/01/2016 04:05:08 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.94028823984986,40.82854733731021,Closed,0 days 00:26:59.000000000,3
01/01/2016 03:38:10 AM,01/01/2016 07:28:22 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.86731731471302,40.838353718282725,Closed,0 days 03:50:12.000000000,3
01/01/2016 03:38:10 AM,01/01/2016 05:33:55 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.94220524550845,40.809727775495574,Closed,0 days 01:55:45.000000000,3
01/01/2016 03:38:12 AM,01/01/2016 09:41:48 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.90336451496474,40.81236414382095,Closed,0 days 06:03:36.000000000,3
01/01/2016 03:38:33 AM,01/01/2016 06:37:18 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.75412686399015,40.71840095133882,Closed,0 days 02:58:45.000000000,3
01/01/2016 03:38:37 AM,01/01/2016 05:06:10 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.80763255972258,40.669703432932955,Closed,0 days 01:27:33.000000000,3
01/01/2016 03:38:40 AM,01/01/2016 07:42:20 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.8971914757952,40.75805971033344,Closed,0 days 04:03:40.000000000,3
01/01/2016 03:39:17 AM,01/03/2016 04:30:32 PM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.85692982390579,40.88586306922978,Closed,2 days 12:51:15.000000000,3
01/01/2016 03:40:08 AM,01/01/2016 03:56:21 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.8972056446412,40.9102650190026,Closed,0 days 00:16:13.000000000,3
01/01/2016 03:40:35 AM,01/20/2016 02:06:11 PM,BROOKLYN,Driver Complaint,Taxi Complaint,TLC,-73.97855830689441,40.67051277673899,Closed,19 days 10:25:36.000000000,3
01/01/2016 03:40:46 AM,01/01/2016 04:21:02 AM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.9119467809297,40.67942630386588,Closed,0 days 00:40:16.000000000,3
01/01/2016 03:40:53 AM,01/01/2016 12:26:51 PM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.92071208195789,40.633336809850135,Closed,0 days 08:45:58.000000000,3
01/01/2016 03:41:05 AM,01/01/2016 04:29:14 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.91215405363715,40.87514540014392,Closed,0 days 00:48:09.000000000,3
01/01/2016 03:41:23 AM,01/01/2016 06:42:11 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.82707760914325,40.706997378429605,Closed,0 days 03:00:48.000000000,3
01/01/2016 03:41:29 AM,01/01/2016 06:05:59 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.88621048623588,40.745728207655894,Closed,0 days 02:24:30.000000000,3
01/01/2016 03:41:37 AM,01/01/2016 05:23:47 AM,BROOKLYN,Loud Talking,Noise - Street/Sidewalk,NYPD,-74.02534566975085,40.62285978867428,Closed,0 days 01:42:10.000000000,3
01/01/2016 03:42:53 AM,01/01/2016 05:29:18 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.90293303391668,40.76886800359973,Closed,0 days 01:46:25.000000000,3
01/01/2016 03:43:22 AM,01/05/2016 01:00:49 PM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.8772991398564,40.8245945314593,Closed,4 days 09:17:27.000000000,3
01/01/2016 03:44:20 AM,01/01/2016 04:11:47 PM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.96455966729852,40.65199852272685,Closed,0 days 12:27:27.000000000,3
01/01/2016 03:44:28 AM,01/01/2016 05:22:36 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.91322082329569,40.70608996931641,Closed,0 days 01:38:08.000000000,3
01/01/2016 03:45:25 AM,01/01/2016 04:19:07 PM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.95882360056666,40.64409437962019,Closed,0 days 12:33:42.000000000,3
01/01/2016 03:45:49 AM,01/01/2016 07:44:29 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.86288723547851,40.8555825642853,Closed,0 days 03:58:40.000000000,3
01/01/2016 03:45:57 AM,01/01/2016 03:56:30 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.99204928100474,40.717598256224704,Closed,0 days 00:10:33.000000000,3
01/01/2016 03:45:59 AM,01/01/2016 07:20:30 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.97853314701446,40.72628368999403,Closed,0 days 03:34:31.000000000,3
01/01/2016 03:46:05 AM,01/01/2016 07:43:06 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-74.00461016640006,40.71620684500557,Closed,0 days 03:57:01.000000000,3
01/01/2016 03:46:43 AM,01/01/2016 07:52:47 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.96334888845747,40.796106127204716,Closed,0 days 04:06:04.000000000,3
01/01/2016 03:47:14 AM,01/01/2016 05:27:06 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.88965722606689,40.83057952261887,Closed,0 days 01:39:52.000000000,3
01/01/2016 03:47:16 AM,01/01/2016 10:57:04 AM,QUEENS,No Access,Blocked Driveway,NYPD,-73.90664686232067,40.7026538675949,Closed,0 days 07:09:48.000000000,3
01/01/2016 03:47:36 AM,01/01/2016 05:23:48 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.9346092435335,40.84560812514147,Closed,0 days 01:36:12.000000000,3
01/01/2016 03:47:45 AM,01/01/2016 09:04:12 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.84479382008124,40.883841018857204,Closed,0 days 05:16:27.000000000,3
01/01/2016 03:48:21 AM,01/01/2016 07:42:47 AM,MANHATTAN,Loud Music/Party,Noise - Commercial,NYPD,-73.98953462029087,40.71950840783085,Closed,0 days 03:54:26.000000000,3
01/01/2016 03:48:31 AM,01/01/2016 06:50:33 AM,BROOKLYN,Commercial Overnight Parking,Illegal Parking,NYPD,-73.94906460535533,40.60751613680933,Closed,0 days 03:02:02.000000000,3
01/01/2016 03:48:47 AM,01/01/2016 04:02:52 AM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-74.00420532228134,40.64598459656048,Closed,0 days 00:14:05.000000000,3
01/01/2016 03:49:09 AM,01/01/2016 04:15:13 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.95220077641159,40.81975332877146,Closed,0 days 00:26:04.000000000,3
01/01/2016 03:49:34 AM,01/06/2016 01:09:27 AM,MANHATTAN,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.93550865859358,40.842454962346665,Closed,4 days 21:19:53.000000000,3
01/01/2016 03:49:48 AM,01/03/2016 04:30:32 PM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.85692982390579,40.88586306922978,Closed,2 days 12:40:44.000000000,3
01/01/2016 03:50:08 AM,01/01/2016 07:42:48 AM,MANHATTAN,Loud Music/Party,Noise - Commercial,NYPD,-73.98953462029087,40.71950840783085,Closed,0 days 03:52:40.000000000,3
01/01/2016 03:50:32 AM,01/01/2016 03:58:10 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.8972056446412,40.9102650190026,Closed,0 days 00:07:38.000000000,3
01/01/2016 03:50:41 AM,01/01/2016 06:33:37 AM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.91301152621091,40.7034054301898,Closed,0 days 02:42:56.000000000,3
01/01/2016 03:51:01 AM,01/03/2016 04:31:35 PM,BRONX,No Access,Blocked Driveway,NYPD,-73.84910519275087,40.87880199049903,Closed,2 days 12:40:34.000000000,3
01/01/2016 03:51:34 AM,01/01/2016 08:20:56 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.92404786458,40.86482555192308,Closed,0 days 04:29:22.000000000,3
01/01/2016 03:51:45 AM,01/06/2016 06:48:25 AM,MANHATTAN,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.9496001925715,40.82355365551287,Closed,5 days 02:56:40.000000000,3
01/01/2016 03:51:46 AM,01/01/2016 07:42:49 AM,MANHATTAN,Car/Truck Music,Noise - Vehicle,NYPD,-73.98241367916964,40.71845080789645,Closed,0 days 03:51:03.000000000,3
01/01/2016 03:51:49 AM,01/01/2016 03:57:37 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.83777329170152,40.57895755424285,Closed,0 days 00:05:48.000000000,3
01/01/2016 03:53:07 AM,01/01/2016 04:36:24 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.9923775805311,40.71737320810449,Closed,0 days 00:43:17.000000000,3
01/01/2016 03:53:26 AM,01/01/2016 04:36:22 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.99222242936196,40.71765865277215,Closed,0 days 00:42:56.000000000,3
01/01/2016 03:53:34 AM,01/01/2016 05:54:37 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.8224536561555,40.67178310245131,Closed,0 days 02:01:03.000000000,3
01/01/2016 03:53:49 AM,01/01/2016 07:44:32 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.91375438821021,40.80942180640503,Closed,0 days 03:50:43.000000000,3
01/01/2016 03:54:01 AM,01/07/2016 09:28:05 AM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.89025833881591,40.818857405300434,Closed,6 days 05:34:04.000000000,3
01/01/2016 03:54:25 AM,01/01/2016 01:57:03 PM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.90732221142008,40.847274679503094,Closed,0 days 10:02:38.000000000,3
01/01/2016 03:54:47 AM,01/01/2016 04:42:00 AM,MANHATTAN,Loud Talking,Noise - Residential,NYPD,-73.97522415643043,40.786041618520976,Closed,0 days 00:47:13.000000000,3
01/01/2016 03:54:53 AM,01/01/2016 05:45:37 AM,QUEENS,Double Parked Blocking Traffic,Illegal Parking,NYPD,-73.88598844760243,40.73839949729572,Closed,0 days 01:50:44.000000000,3
01/01/2016 03:54:59 AM,01/01/2016 05:22:37 AM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.99460028181525,40.57702983011789,Closed,0 days 01:27:38.000000000,3
01/01/2016 03:55:18 AM,01/01/2016 08:20:57 AM,MANHATTAN,Loud Music/Party,Noise - Street/Sidewalk,NYPD,-73.92350095571744,40.86568153633767,Closed,0 days 04:25:39.000000000,3
01/01/2016 03:55:38 AM,01/01/2016 05:27:09 AM,BRONX,No Access,Blocked Driveway,NYPD,-73.88992008372117,40.82895764679576,Closed,0 days 01:31:31.000000000,3
01/01/2016 03:56:09 AM,01/06/2016 06:48:25 AM,MANHATTAN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.9496001925715,40.82355365551287,Closed,5 days 02:52:16.000000000,3
01/01/2016 03:56:32 AM,01/01/2016 04:59:39 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.77554816381466,40.7119148988557,Closed,0 days 01:03:07.000000000,3
01/01/2016 03:56:45 AM,01/01/2016 04:01:26 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.79238357292729,40.76948487347053,Closed,0 days 00:04:41.000000000,3
01/01/2016 03:57:16 AM,01/05/2016 01:00:49 PM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.8772991398564,40.8245945314593,Closed,4 days 09:03:33.000000000,3
01/01/2016 03:57:21 AM,01/01/2016 09:48:11 AM,QUEENS,No Access,Blocked Driveway,NYPD,-73.86289655329674,40.75285838167303,Closed,0 days 05:50:50.000000000,3
01/01/2016 03:57:22 AM,01/01/2016 10:47:40 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.91357894232796,40.84438661493779,Closed,0 days 06:50:18.000000000,3
01/01/2016 03:57:29 AM,01/01/2016 05:21:31 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.90680704903238,40.69900345650886,Closed,0 days 01:24:02.000000000,3
01/01/2016 03:57:47 AM,01/01/2016 07:44:36 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.91238780389277,40.80751593710988,Closed,0 days 03:46:49.000000000,3
01/01/2016 03:57:53 AM,01/01/2016 04:42:04 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.90328819744866,40.872341467415545,Closed,0 days 00:44:11.000000000,3
01/01/2016 03:58:44 AM,01/01/2016 06:23:19 AM,QUEENS,No Access,Blocked Driveway,NYPD,-73.91273251150909,40.76501399026991,Closed,0 days 02:24:35.000000000,3
01/01/2016 03:59:03 AM,01/01/2016 05:22:35 AM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.99460028181525,40.57702983011789,Closed,0 days 01:23:32.000000000,3
01/01/2016 03:59:23 AM,01/01/2016 02:08:40 PM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.90732221142008,40.847274679503094,Closed,0 days 10:09:17.000000000,3
01/01/2016 04:00:14 AM,01/01/2016 05:18:19 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.90386968130747,40.71022713498097,Closed,0 days 01:18:05.000000000,4
01/01/2016 04:00:25 AM,01/01/2016 06:06:04 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.939290844925,40.84844871026047,Closed,0 days 02:05:39.000000000,4
01/01/2016 04:00:29 AM,01/01/2016 08:04:34 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.8823266279081,40.85438538099779,Closed,0 days 04:04:05.000000000,4
01/01/2016 04:00:39 AM,01/01/2016 06:41:47 AM,BROOKLYN,No Access,Blocked Driveway,NYPD,-73.92779637657611,40.69559855654649,Closed,0 days 02:41:08.000000000,4
01/01/2016 04:00:40 AM,01/02/2016 10:25:21 AM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.8787621289357,40.826775385054454,Closed,1 days 06:24:41.000000000,4
01/01/2016 04:00:40 AM,01/03/2016 04:31:36 PM,BRONX,No Access,Blocked Driveway,NYPD,-73.85384697212115,40.891507776418415,Closed,2 days 12:30:56.000000000,4
01/01/2016 04:00:48 AM,01/07/2016 01:13:23 AM,MANHATTAN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.95212154047344,40.784255748884256,Closed,5 days 21:12:35.000000000,4
01/01/2016 04:00:50 AM,01/01/2016 06:06:03 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.8677794612075,40.73674415664494,Closed,0 days 02:05:13.000000000,4
01/01/2016 04:00:57 AM,01/03/2016 05:50:08 PM,MANHATTAN,WATER SUPPLY,PLUMBING,HPD,-73.92804980664533,40.865099841872976,Closed,2 days 13:49:11.000000000,4
01/01/2016 04:01:43 AM,01/01/2016 06:46:07 AM,BRONX,No Access,Blocked Driveway,NYPD,-73.8804690343183,40.83001044332869,Closed,0 days 02:44:24.000000000,4
01/01/2016 04:01:45 AM,01/01/2016 07:43:31 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.88609624465757,40.749222162746,Closed,0 days 03:41:46.000000000,4
01/01/2016 04:01:55 AM,03/14/2016 10:58:05 AM,MANHATTAN,Driver Complaint,Taxi Complaint,TLC,-73.92888904710935,40.8646639551831,Closed,73 days 06:56:10.000000000,4
01/01/2016 04:02:17 AM,01/01/2016 09:48:12 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.87943191398097,40.75026936378494,Closed,0 days 05:45:55.000000000,4
01/01/2016 04:02:38 AM,01/01/2016 07:29:15 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.87483107310265,40.83048753195045,Closed,0 days 03:26:37.000000000,4
01/01/2016 04:02:42 AM,01/01/2016 05:42:03 AM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.94431755993159,40.689948021096356,Closed,0 days 01:39:21.000000000,4
01/01/2016 04:02:47 AM,01/01/2016 04:59:41 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.77516772001155,40.71134873358302,Closed,0 days 00:56:54.000000000,4
01/01/2016 04:02:54 AM,01/01/2016 02:08:42 PM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.9000966416353,40.854698565687784,Closed,0 days 10:05:48.000000000,4
01/01/2016 04:03:38 AM,01/01/2016 04:43:09 AM,QUEENS,Loud Music/Party,Noise - Residential,NYPD,-73.82201379608692,40.583998390623975,Closed,0 days 00:39:31.000000000,4
